id,created_at,updated_at,deleted_at,nombre,codigo,precio_venta,stock
1410,2025-08-23 20:57:51.491464 -0500 -05,2025-08-23 20:57:51.491464 -0500 -05,NULL,YODOPOVIDONA 10% *60ML SLN TOPICA YODINFEX LAPROFF,2349,4488.78,6
1411,2025-08-23 20:57:51.498221 -0500 -05,2025-08-23 20:57:51.498221 -0500 -05,NULL,SUNDARK 60 ADULTOS SACHET CJA*12 UND PROTECTOR SOLAR,5641,24500.0,1
1412,2025-08-23 20:57:51.50658 -0500 -05,2025-08-23 20:57:51.50658 -0500 -05,NULL,VASELINA X 25 GMS YOMA,581125,1114.81,20
1413,2025-08-23 20:57:51.514266 -0500 -05,2025-08-23 20:57:51.514266 -0500 -05,NULL,MOMETASONA FUROATO 0.1% CREMA TOPICA X 15GR - MOMENTA /PPKC: 257023-S,257023,22085.38,1
1414,2025-08-23 20:57:51.520304 -0500 -05,2025-08-23 20:57:51.520304 -0500 -05,NULL,MOMETASONA FUROATO 0.1% CREMA TOPICA X 15GR - MOMENTA /PPKC: 257023-S,257023*,17230.0,1
1415,2025-08-23 20:57:51.528303 -0500 -05,2025-08-23 20:57:51.528303 -0500 -05,NULL,Gasa Aseptica 1 X 5 Yardas Hecplus Provigasa,520044,4857.4,6
1416,2025-08-23 20:57:51.536157 -0500 -05,2025-08-23 20:57:51.536157 -0500 -05,NULL,PEDIALYTE 30 CEREZA  CON ZINC X 500 ML  - ABBOTT,010166,8266.22,12
1417,2025-08-23 20:57:51.54389 -0500 -05,2025-08-23 20:57:51.54389 -0500 -05,NULL,PEDIALYTE 45 MEQ GUARANA  500 ML ZINC - ABBOTT,010000,8266.22,12
1418,2025-08-23 20:57:51.55157 -0500 -05,2025-08-23 20:57:51.55157 -0500 -05,NULL,Metoprolol Tartrato 50 Mg X 300 Tab Laproff,050414,49616.69,2
1419,2025-08-23 20:57:51.559824 -0500 -05,2025-08-23 20:57:51.559824 -0500 -05,NULL,Aceite De Ricino X 500 Ml Promarquim,300629,10940.03,2
1420,2025-08-23 20:57:51.570038 -0500 -05,2025-08-23 20:57:51.570038 -0500 -05,NULL,Olvision S Olopatadina 0.2% Sol Oft X 2.5 Ml Vitalis,087000,21686.75,1
1421,2025-08-23 20:57:51.577794 -0500 -05,2025-08-23 20:57:51.577794 -0500 -05,NULL,MICROGYNON SUAVE X 21 GRAG. (etinilest+levonorgestrel) *Regulado* CD3 (5648.00) - TECNOFARMA,273006,5548.0,6
1422,2025-08-23 20:57:51.586137 -0500 -05,2025-08-23 20:57:51.586137 -0500 -05,NULL,NITAZOXANIDA 500 MG *6 TAB COASPHARMA,C3605,9860.54,3
1423,2025-08-23 20:57:51.594834 -0500 -05,2025-08-23 20:57:51.594834 -0500 -05,NULL,"COLCHICINA 0,5MG CJA* 40 TAB LAPROFF",2263,4545.6,4
1424,2025-08-23 20:57:51.602312 -0500 -05,2025-08-23 20:57:51.602312 -0500 -05,NULL,METOPROLOL 50 MG X 30 TAB LAPROFF,2321,5454.72,6
1425,2025-08-23 20:57:51.609073 -0500 -05,2025-08-23 20:57:51.609073 -0500 -05,NULL,SULFATO FERROSO 300 MG *300 MULT LAPROFF,2338,21477.96,1
1426,2025-08-23 20:57:51.61674 -0500 -05,2025-08-23 20:57:51.61674 -0500 -05,NULL,LEVOFLOXACINA 500MG* 7 TAB RECUBIERTAS LAPROFF,2303,13125.42,2
1427,2025-08-23 20:57:51.624269 -0500 -05,2025-08-23 20:57:51.624269 -0500 -05,NULL,METOCLOPRAMIDA 10MG /400 MULT LAPROFF,2316,34092.0,1
1428,2025-08-23 20:57:51.632816 -0500 -05,2025-08-23 20:57:51.632816 -0500 -05,NULL,VITAMINA B12 AMP * 6 AMP RECIPE,2542004410,15511.86,1
1429,2025-08-23 20:57:51.639923 -0500 -05,2025-08-23 20:57:51.639923 -0500 -05,NULL,CIPROFLOXACINO GOTAS SLN OFT FCO 5ML MEMPHIS,5882,7882.07,1
1430,2025-08-23 20:57:51.648059 -0500 -05,2025-08-23 20:57:51.648059 -0500 -05,NULL,CALADRYL CLEAR FCO *100ML TRANSP HUMAX PRECIO ESPECIAL,44331,15050.0,1
1431,2025-08-23 20:57:51.656706 -0500 -05,2025-08-23 20:57:51.656706 -0500 -05,NULL,CLOBETASOL 0.05% * 40 GRM OPHALAC,A5201,7625.0,4
1432,2025-08-23 20:57:51.665319 -0500 -05,2025-08-23 20:57:51.665319 -0500 -05,NULL,HIDROCORTISONA LOCION *30ML CORTISOLANA BIOQUI,1823,8000.0,1
1433,2025-08-23 20:57:51.673261 -0500 -05,2025-08-23 20:57:51.673261 -0500 -05,NULL,LEVOTIROXINA 100MG * 150 TAB COLMED,7851COL,36415.94,3
1434,2025-08-23 20:57:51.682195 -0500 -05,2025-08-23 20:57:51.682195 -0500 -05,NULL,ACETATO DE ALUMINIO LOCION *120 AVALEIS,KAR059,2153.36,3
1435,2025-08-23 20:57:51.690392 -0500 -05,2025-08-23 20:57:51.690392 -0500 -05,NULL,CLOTRIM+ NEOM+DEXAME TUBO *40G  CREMA DERMASKIN  MEDICBR,C1211,16461.36,2
1436,2025-08-23 20:57:51.698087 -0500 -05,2025-08-23 20:57:51.698087 -0500 -05,NULL,NIMODIPINO 30MG*30 TAB ORBEREC  BLASK,3266,11250.0,3
1437,2025-08-23 20:57:51.707109 -0500 -05,2025-08-23 20:57:51.707109 -0500 -05,NULL,Caladryl Oxido De Zinc/Calamina 8% Loc X 100 Ml Humax,014542,6723.09,4
1438,2025-08-23 20:57:51.724253 -0500 -05,2025-08-23 20:57:51.724253 -0500 -05,NULL,Caladryl Clear Locion Acetato De Zinc/Pramoxina 0.1/1 % Loc X 100 Ml Humax,014535,8129.63,6
1439,2025-08-23 20:57:51.740381 -0500 -05,2025-08-23 20:57:51.740381 -0500 -05,NULL,Movidol M Muscular Naproxeno + Cafeina X 36 Tab Lafrancol,840153,42986.38,1
1440,2025-08-23 20:57:51.750682 -0500 -05,2025-08-23 20:57:51.750682 -0500 -05,NULL,Azitromicina 500 Mg X 3 Tab Rec L,700110,11172.04,25
1441,2025-08-23 20:57:51.759245 -0500 -05,2025-08-23 20:57:51.759245 -0500 -05,NULL,Azitromicina 500 Mg X 3 Tab Rec L,700110*PB,7844.0,75
1442,2025-08-23 20:57:51.767487 -0500 -05,2025-08-23 20:57:51.767487 -0500 -05,NULL,MESIGYNA 1 ML 50/5 MG INYECTABLE CJA 1 AMPOLLA JERINGA PREL,7501303495447,8341.0,6
1443,2025-08-23 20:57:51.776135 -0500 -05,2025-08-23 20:57:51.776135 -0500 -05,NULL,SECNIDAZOL 1GR C*2TAB COASPHARMA,C3420,4437.64,4
1444,2025-08-23 20:57:51.785183 -0500 -05,2025-08-23 20:57:51.785183 -0500 -05,NULL,DERMASKIN CREMA X 20 GM(CLOT+NEO+DEXA),380321,10285.29,8
1445,2025-08-23 20:57:51.794789 -0500 -05,2025-08-23 20:57:51.794789 -0500 -05,NULL,SHAMPOO SAVITAL ARGAN SABILA X 20 SOB - UNILEVER,190379,16095.89,1
1446,2025-08-23 20:57:51.807502 -0500 -05,2025-08-23 20:57:51.807502 -0500 -05,NULL,SHAMPOO SAVITAL COLAGENO SABILA DISP X 20 SOBRES,190837,16095.99,1
1447,2025-08-23 20:57:51.817739 -0500 -05,2025-08-23 20:57:51.817739 -0500 -05,NULL,Nimesulida 100 Mg X 10 Tab Impofar,100190,1471.16,40
1448,2025-08-23 20:57:51.826442 -0500 -05,2025-08-23 20:57:51.826442 -0500 -05,NULL,Novoxican Meloxicam 15 Mg X 10 Tab Vitafar,183057,2669.91,6
1449,2025-08-23 20:57:51.8388 -0500 -05,2025-08-23 20:57:51.8388 -0500 -05,NULL,ENSURE ADVANCE LIQUIDO VAINILLA BOTELLA X 220 ML PACK X 6 UND PRECIO ESPECIAL,7703186033031,60047.4,2
1450,2025-08-23 20:57:51.849292 -0500 -05,2025-08-23 20:57:51.849292 -0500 -05,NULL,PANTOPRAZOL 20 MG CAJA X 10 TAB RECUB - COLMED,577012,13855.42,3
1451,2025-08-23 20:57:51.85659 -0500 -05,2025-08-23 20:57:51.85659 -0500 -05,NULL,ARRURRU COLONIA AZUL X30 ML  - BELLEZA EXPRESS,707755,5263.46,2
1452,2025-08-23 20:57:51.868049 -0500 -05,2025-08-23 20:57:51.868049 -0500 -05,NULL,PANTOPRAZOL 40 MG X 28 TAB - EUROFARMA MOMENTA /PPKC: 257011-S,257011,77460.26,1
1453,2025-08-23 20:57:51.876643 -0500 -05,2025-08-23 20:57:51.876643 -0500 -05,NULL,PANTOPRAZOL 40 MG X 28 TAB. /PPKC: 257011-S,257011*,60320.51,2
1454,2025-08-23 20:57:51.884 -0500 -05,2025-08-23 20:57:51.884 -0500 -05,NULL,BIBERON SIN MANIJA GRANDE 8 OZ   - GRAN A,0088,5006.25,4
1455,2025-08-23 20:57:51.89206 -0500 -05,2025-08-23 20:57:51.89206 -0500 -05,NULL,ESPIRONOLACTONA 100 MG CJA*20 TAB,4458,11045.81,1
1456,2025-08-23 20:57:51.899435 -0500 -05,2025-08-23 20:57:51.899435 -0500 -05,NULL,CEPILLO ORIGINAL RISTRA * 12 UNDAS TEXTURA MEDIA,8872,17880.0,1
1457,2025-08-23 20:57:51.908257 -0500 -05,2025-08-23 20:57:51.908257 -0500 -05,NULL,CEPILLO ORIGINAL RISTRA * 12 UNDAS TEXTURA MEDIA por compra de la rista se OBSEQUIA 1 UND CEPILLO ORIGINAL,88721,1.25,1
1458,2025-08-23 20:57:51.918656 -0500 -05,2025-08-23 20:57:51.918656 -0500 -05,NULL,NAPROXENO 500MG *300 TAB  LAPROFF,2325,82843.56,1
1459,2025-08-23 20:57:51.925599 -0500 -05,2025-08-23 20:57:51.925599 -0500 -05,NULL,GASA ESTERIL NO TEJIDA 7.5*7.5CM (3*3) CJA*20 SOBR *5 UND MEDICAL SUPPLIES,5786,9250.0,5
1460,2025-08-23 20:57:51.936424 -0500 -05,2025-08-23 20:57:51.936424 -0500 -05,NULL,DOLOFEN FORTE CJA*60 PROCAPS CONSUMO PRECIO ESPECIAL,2165PE,31970.84,1
1461,2025-08-23 20:57:51.944142 -0500 -05,2025-08-23 20:57:51.944142 -0500 -05,NULL,Melatonina 3 Mg X 60 Tab Botanitas Medick,112100,23395.94,3
1462,2025-08-23 20:57:51.952686 -0500 -05,2025-08-23 20:57:51.952686 -0500 -05,NULL,Colageno Hidrolizado + Biotina C/Vitamin C X 60 Cap Botanitas Medick,118508,20389.59,1
1463,2025-08-23 20:57:51.960526 -0500 -05,2025-08-23 20:57:51.960526 -0500 -05,NULL,Albendazol 2 % Susp X 20 Ml Memphis,073029,2973.72,10
1464,2025-08-23 20:57:51.967441 -0500 -05,2025-08-23 20:57:51.967441 -0500 -05,NULL,Esomeprazol 40 mg X 14 Tab Gastroresistentes Memphis,001039,5834.99,12
1465,2025-08-23 20:57:51.975036 -0500 -05,2025-08-23 20:57:51.975036 -0500 -05,NULL,Ponds Age Miracle Day Crema Anti Edad Dia 6 Sob X 7 Gr Unilever,403870,12303.6,2
1466,2025-08-23 20:57:51.984112 -0500 -05,2025-08-23 20:57:51.984112 -0500 -05,NULL,Betoprolol Metoprolol 100 Mg X 30 Tab Ropsohn,200058,10923.2,1
1467,2025-08-23 20:57:51.991092 -0500 -05,2025-08-23 20:57:51.991092 -0500 -05,NULL,Avalpric Acido Valproico 250 Mg/5 Ml Jbe 120 Ml  Bioquifar,345995,10352.81,3
1468,2025-08-23 20:57:52.001525 -0500 -05,2025-08-23 20:57:52.001525 -0500 -05,NULL,Espironolactona 100 Mg X 20 Tab Humax,820254,5858.75,8
1469,2025-08-23 20:57:52.009522 -0500 -05,2025-08-23 20:57:52.009522 -0500 -05,NULL,Bellaface Dienogest Etinilestradiol 2/0.03 Mg  X 21 Tab Lafrancol REGULADO,004425,14108.0,2
1470,2025-08-23 20:57:52.01682 -0500 -05,2025-08-23 20:57:52.01682 -0500 -05,NULL,Enalapril 5 Mg X 30 Tab MP,000781,2538.59,4
1471,2025-08-23 20:57:52.026666 -0500 -05,2025-08-23 20:57:52.026666 -0500 -05,NULL,Vitamina D3 2000.U.I + Extracto De Uva 1Mg X 60 Cap Blanda Speed Gel Procaps,041250,15414.26,2
1472,2025-08-23 20:57:52.035262 -0500 -05,2025-08-23 20:57:52.035262 -0500 -05,NULL,Amlodipino 5 Mg X 300 Tab Laproff,067429,30670.97,1
1473,2025-08-23 20:57:52.043651 -0500 -05,2025-08-23 20:57:52.043651 -0500 -05,NULL,Digesta Simeticona 250 Mg X 20 Cap Blanda Procaps,007225,14835.1,2
1474,2025-08-23 20:57:52.051668 -0500 -05,2025-08-23 20:57:52.051668 -0500 -05,NULL,Algodon Zig Zag X 100 G Higietex,001000,3578.31,6
1475,2025-08-23 20:57:52.059386 -0500 -05,2025-08-23 20:57:52.059386 -0500 -05,NULL,Repelente Out Spray X 120 Ml InterBel,662284,5051.81,4
1476,2025-08-23 20:57:52.066203 -0500 -05,2025-08-23 20:57:52.066203 -0500 -05,NULL,TAPONES DE OIDO ESPUMA WAVE BLOCK CAJA X  10 PARES - MP PROMEDICAL,984034,22435.9,1
1477,2025-08-23 20:57:52.075211 -0500 -05,2025-08-23 20:57:52.075211 -0500 -05,NULL,TAPONES DE OIDOS SILICONAWAVE BLOCK NI&#209;OS X 6 PARES - MP PROMEDICAL,984037,19230.77,1
1478,2025-08-23 20:57:52.083168 -0500 -05,2025-08-23 20:57:52.083168 -0500 -05,NULL,NELIND X 40 GR(Nistatina/Oxido de Zinc)-COASPHARMA MEDIBRAM,380328,14707.69,2
1479,2025-08-23 20:57:52.09029 -0500 -05,2025-08-23 20:57:52.09029 -0500 -05,NULL,OSMOTEARS (ALCOHOL POLIVINILICO) GOTAS X 15ML - BELLEZA EXPRESS,707068,13538.46,6
1480,2025-08-23 20:57:52.097197 -0500 -05,2025-08-23 20:57:52.097197 -0500 -05,NULL,GLIBENCLAMIDA 5MG*30 COASPHARMA,C3085,1875.06,6
1481,2025-08-23 20:57:52.105084 -0500 -05,2025-08-23 20:57:52.105084 -0500 -05,NULL,ACEITE DE ALMENDRAS * 25 CC YOMA,5520,1325.0,6
1482,2025-08-23 20:57:52.11183 -0500 -05,2025-08-23 20:57:52.11183 -0500 -05,NULL,COMPLEJO B *300 TAB MULT LAPROFF,2266,25569.0,1
1483,2025-08-23 20:57:52.119322 -0500 -05,2025-08-23 20:57:52.119322 -0500 -05,NULL,CARMELUB TEARS X 2 FCO *15ML TQ,106TQ,56809.55,1
1484,2025-08-23 20:57:52.126036 -0500 -05,2025-08-23 20:57:52.126036 -0500 -05,NULL,MATACALLOS VENCEDOR    ANGLOPHARMA,65020,5250.0,4
1485,2025-08-23 20:57:52.133014 -0500 -05,2025-08-23 20:57:52.133014 -0500 -05,NULL,REPELENTE YOKY SPRAY * 120 ML - YOKY,8602,9312.5,3
1486,2025-08-23 20:57:52.139538 -0500 -05,2025-08-23 20:57:52.139538 -0500 -05,NULL,AMBROXOL PEDIATRICO X 120 ML - LAPROFF,410315,5488.69,2
1487,2025-08-23 20:57:52.14705 -0500 -05,2025-08-23 20:57:52.14705 -0500 -05,NULL,BENZIRIN ROSA X 10 SOBRES (Bencidamina) - TECNOQUIMICAS,151009,121800.65,1
1488,2025-08-23 20:57:52.155579 -0500 -05,2025-08-23 20:57:52.155579 -0500 -05,NULL,CONDON TODAY HOT SENSATION X 3 UNDS - HALEON,719787,14801.22,2
1489,2025-08-23 20:57:52.164381 -0500 -05,2025-08-23 20:57:52.164381 -0500 -05,NULL,CONDON TODAY LONG ACTION  X 3 UND. -HALEON,719793,14801.22,1
1490,2025-08-23 20:57:52.173153 -0500 -05,2025-08-23 20:57:52.173153 -0500 -05,NULL,CONDON TODAY LUBRICADO X 3 UNDS azul /PPKC: 719707-S,719707*,6872.25,6
1491,2025-08-23 20:57:52.18103 -0500 -05,2025-08-23 20:57:52.18103 -0500 -05,NULL,CONDON TODAY LUBRICADO X 3 UNDS azul - HALEON,719707,12090.24,5
1492,2025-08-23 20:57:52.188697 -0500 -05,2025-08-23 20:57:52.188697 -0500 -05,NULL,CONDON TODAY MUTUAL SENSATION x 3 UNDS - HALEON,719789,14801.22,1
1493,2025-08-23 20:57:52.195724 -0500 -05,2025-08-23 20:57:52.195724 -0500 -05,NULL,CONDON TODAY PUNTO  G  X 3 UNDS  amarillo - HALEON,719746,14801.22,2
1494,2025-08-23 20:57:52.203309 -0500 -05,2025-08-23 20:57:52.203309 -0500 -05,NULL,CONDON TODAY REAL SENSATION  X  3 UNDS SENSOR - HALEON,719157,14801.22,1
1495,2025-08-23 20:57:52.210312 -0500 -05,2025-08-23 20:57:52.210312 -0500 -05,NULL,CONDON TODAY TRIPLE PLEAS X 3 UND - HALEON,719842,14801.22,1
1496,2025-08-23 20:57:52.221616 -0500 -05,2025-08-23 20:57:52.221616 -0500 -05,NULL,PARCHE LEON X 1 UNID.,080619,11547.62,2
1497,2025-08-23 20:57:52.228939 -0500 -05,2025-08-23 20:57:52.228939 -0500 -05,NULL,X RAY DOL X 48 TAB PRECIO ESPECIAL,329292,66319.75,3
1498,2025-08-23 20:57:52.23761 -0500 -05,2025-08-23 20:57:52.23761 -0500 -05,NULL,MELATONINA 3 MG x 120 TAB,710011,30875.0,1
1499,2025-08-23 20:57:52.245674 -0500 -05,2025-08-23 20:57:52.245674 -0500 -05,NULL,RECOLECTOR DE ORINA BLANCO (CITOQUIMICO) 24 HORAS - CEPILAB,985005,5694.44,2
1500,2025-08-23 20:57:52.252763 -0500 -05,2025-08-23 20:57:52.252763 -0500 -05,NULL,RECOLECTOR ORINA AMBAR 24 HORAS-CITOQUIMICO,985007,5694.44,2
1501,2025-08-23 20:57:52.260863 -0500 -05,2025-08-23 20:57:52.260863 -0500 -05,NULL,AMOXICILINA 500MG X 50 CAP  - PROCAPS COLMED OFERTA /PPKC: 577722-S,577722,21445.78,4
1502,2025-08-23 20:57:52.27039 -0500 -05,2025-08-23 20:57:52.27039 -0500 -05,NULL,AMOXICILINA 500MG X 50 CAP  - PROCAPS COLMED OFERTA /PPKC: 577722-S,577722*,16200.0,2
1503,2025-08-23 20:57:52.276913 -0500 -05,2025-08-23 20:57:52.276913 -0500 -05,NULL,RIFAPEN (Rifamicina) 1G/100ML X 20 ML - AXON PHARMA /PPKC: 628021-S,628021,54998.53,1
1504,2025-08-23 20:57:52.285189 -0500 -05,2025-08-23 20:57:52.285189 -0500 -05,NULL,RIFAPEN 1G/ 100 ML X 20 ML RIFAMICINA /PPKC: 628021-S,628021*,16709.26,1
1505,2025-08-23 20:57:52.293268 -0500 -05,2025-08-23 20:57:52.293268 -0500 -05,NULL,ALBENDAZOL 200MG X 2TAB  - GENFAR,290027,2524.0,6
1506,2025-08-23 20:57:52.300951 -0500 -05,2025-08-23 20:57:52.300951 -0500 -05,NULL,Betahistina Diclorhidrato 16 Mg X 30 Tab Momenta Eurofarma,199739,70188.24,1
1507,2025-08-23 20:57:52.308462 -0500 -05,2025-08-23 20:57:52.308462 -0500 -05,NULL,Betahistina Diclorhidrato 16 Mg X 30 Tab Momenta Eurofarma,199739*PB,56034.0,1
1508,2025-08-23 20:57:52.316571 -0500 -05,2025-08-23 20:57:52.316571 -0500 -05,NULL,Betametasona 0.1% Crema Top X 20 Gr MP,001672,5856.38,20
1509,2025-08-23 20:57:52.324386 -0500 -05,2025-08-23 20:57:52.324386 -0500 -05,NULL,Diclofenaco Retard 100 Mg X 20 Cap MP,100958,10380.27,4
1510,2025-08-23 20:57:52.333085 -0500 -05,2025-08-23 20:57:52.333085 -0500 -05,NULL,Yoky Dent Linea Premium  Enhebradores X 24 Und Yoky Giga,553570,3997.4,2
1511,2025-08-23 20:57:52.341693 -0500 -05,2025-08-23 20:57:52.341693 -0500 -05,NULL,DILOX 600 MG X 20 TABL,7703546775908,113328.0,1
1512,2025-08-23 20:57:52.34876 -0500 -05,2025-08-23 20:57:52.34876 -0500 -05,NULL,HIDRAPLUS ZINC 75 CEREZA FRASCO X 400 ML,7702057010874,12456.56,2
1513,2025-08-23 20:57:52.356443 -0500 -05,2025-08-23 20:57:52.356443 -0500 -05,NULL,HIDRAPLUS ZINC 75 MANZANA FRASCO X 400 ML,7702057015428,12456.56,2
1514,2025-08-23 20:57:52.363476 -0500 -05,2025-08-23 20:57:52.363476 -0500 -05,NULL,HIDRAPLUS ZINC 75 UVA FRASCO X 400 ML,7702057010928,12456.56,2
1515,2025-08-23 20:57:52.373128 -0500 -05,2025-08-23 20:57:52.373128 -0500 -05,NULL,GUAYACOLTO +BROMHEXINA*125 ML CURATOS SLN  MEDIB,C1412,17533.03,2
1516,2025-08-23 20:57:52.381774 -0500 -05,2025-08-23 20:57:52.381774 -0500 -05,NULL,CLOTRIM+ NEOM+DEXAME TUBO *20G  CREMA DERMASKIN  MEDICBR,C1209,9600.0,6
1517,2025-08-23 20:57:52.390972 -0500 -05,2025-08-23 20:57:52.390972 -0500 -05,NULL,ACICLOVIR 5% UNG *15G COASPHARMA,C3190,5031.17,4
1518,2025-08-23 20:57:52.39797 -0500 -05,2025-08-23 20:57:52.39797 -0500 -05,NULL,SULFADIAZINA DE PLATA 1% POTE *30 GM COASPHAR,C3396,8352.99,4
1519,2025-08-23 20:57:52.406042 -0500 -05,2025-08-23 20:57:52.406042 -0500 -05,NULL,ISEPTIC GARGANTA FRUTOS ROJOS CJA*12 COASPHARMA,1656,8375.27,1
1520,2025-08-23 20:57:52.412499 -0500 -05,2025-08-23 20:57:52.412499 -0500 -05,NULL,METOCLOPRAMIDA 10MG * 30 TAB COASPHARMA,C3210,2573.95,6
1521,2025-08-23 20:57:52.420527 -0500 -05,2025-08-23 20:57:52.420527 -0500 -05,NULL,PIROXICAM GEL 0.5% TUBO*30G COASPHARMA,C3351,6079.74,3
1522,2025-08-23 20:57:52.428649 -0500 -05,2025-08-23 20:57:52.428649 -0500 -05,NULL,SILIMARINA 150 MG X 20 CAP - GENFAR,290289,22054.67,6
1523,2025-08-23 20:57:52.435692 -0500 -05,2025-08-23 20:57:52.435692 -0500 -05,NULL,ERITROMICINA 500 MG X 50 TAB - GENFAR,290193,58172.0,1
1524,2025-08-23 20:57:52.443207 -0500 -05,2025-08-23 20:57:52.443207 -0500 -05,NULL,Gorro Oruga Azul X 12 Und Alfa,367061,3614.46,2
1525,2025-08-23 20:57:52.451903 -0500 -05,2025-08-23 20:57:52.451903 -0500 -05,NULL,Trigentax Clotr/Neomic/Betametas Cr Top X 20 Gr Chalver,000259,23867.75,2
1526,2025-08-23 20:57:52.459319 -0500 -05,2025-08-23 20:57:52.459319 -0500 -05,NULL,Gorro Oruga Blanco X 12 Und Alfa Safe,367078,3614.46,1
1527,2025-08-23 20:57:52.466108 -0500 -05,2025-08-23 20:57:52.466108 -0500 -05,NULL,ACIDO ACETILSALICILICO100 MG*100 TAB  GENFAR,1GENFAR,17844.89,1
1528,2025-08-23 20:57:52.474854 -0500 -05,2025-08-23 20:57:52.474854 -0500 -05,NULL,"OMEGA 3,6,9 CJA *30 CAPS (ACEITE LINAZA) NATURALMENTE",2 NATU,12250.0,2
1529,2025-08-23 20:57:52.482371 -0500 -05,2025-08-23 20:57:52.482371 -0500 -05,NULL,METFORMINA 850MG *300 TAB  MULT LAPROFF,2314,48751.56,1
1530,2025-08-23 20:57:52.491854 -0500 -05,2025-08-23 20:57:52.491854 -0500 -05,NULL,CALADRYL LOCION X 100 ML - HUMAX,777009,9928.31,3
1531,2025-08-23 20:57:52.499393 -0500 -05,2025-08-23 20:57:52.499393 -0500 -05,NULL,KIT NEBULIZACION ADULTO BEGUT,42,6125.0,1
1532,2025-08-23 20:57:52.507125 -0500 -05,2025-08-23 20:57:52.507125 -0500 -05,NULL,MENTOL ZAHYE SPORT POTE *240 GRS LAB. PEÑA,30240,10303.75,2
1533,2025-08-23 20:57:52.515801 -0500 -05,2025-08-23 20:57:52.515801 -0500 -05,NULL,ACIDO FOLICO 1MG *400 MULT LA PROFF,2236,23182.56,1
1534,2025-08-23 20:57:52.524311 -0500 -05,2025-08-23 20:57:52.524311 -0500 -05,NULL,EXPECTOL-FLEM BROMEXINA JBE*120 ML MEMPHIS,50360M,9678.72,4
1535,2025-08-23 20:57:52.532074 -0500 -05,2025-08-23 20:57:52.532074 -0500 -05,NULL,CAFEIN-CETIRI-FENILEF-ACETAMI *100 CAPS SINGRIPAX,5503,38750.0,1
1536,2025-08-23 20:57:52.540834 -0500 -05,2025-08-23 20:57:52.540834 -0500 -05,NULL,COLAGENO HIDROLIZADO+BIOTINA *100 CAPSULAS MEDICK,4981,32111.25,1
1537,2025-08-23 20:57:52.548856 -0500 -05,2025-08-23 20:57:52.548856 -0500 -05,NULL,CERA  YOKY DENT BRAKETS,8604,2862.5,8
1538,2025-08-23 20:57:52.559402 -0500 -05,2025-08-23 20:57:52.559402 -0500 -05,NULL,DIOXOGEN * 120 ML JGB,4742,3816.03,3
1539,2025-08-23 20:57:52.568317 -0500 -05,2025-08-23 20:57:52.568317 -0500 -05,NULL,AMPICILINA MK  1G CAJ*100TAB  TQ,27TQ,76028.46,1
1540,2025-08-23 20:57:52.577284 -0500 -05,2025-08-23 20:57:52.577284 -0500 -05,NULL,TRIMEBUTINA 200 MG X 30 TAB - GENFAR /PPKC: 290245-S,290245,20666.67,20
1541,2025-08-23 20:57:52.590491 -0500 -05,2025-08-23 20:57:52.590491 -0500 -05,NULL,TRIMEBUTINA 200 MG X 30 TAB genfar /PPKC: 290245-S,290245*,16136.77,40
1542,2025-08-23 20:57:52.600268 -0500 -05,2025-08-23 20:57:52.600268 -0500 -05,NULL,IBUPROFENO KIDS X 120 ML - GENFAR,290041,9761.33,4
1543,2025-08-23 20:57:52.609066 -0500 -05,2025-08-23 20:57:52.609066 -0500 -05,NULL,SULFATO FERROSO *120ML LA PROFF,2340,4261.5,3
1544,2025-08-23 20:57:52.617344 -0500 -05,2025-08-23 20:57:52.617344 -0500 -05,NULL,KETOCONAZOL 200MG *10TAB COASPHARMA,C3036,3201.92,6
1545,2025-08-23 20:57:52.62652 -0500 -05,2025-08-23 20:57:52.62652 -0500 -05,NULL,TAMSULOSINA 0.4 MG RETARD X 30 ***regulado** CD3(51496.00) CAP  - GENFAR /PPKC: 290109-S,290109,51496.0,2
1546,2025-08-23 20:57:52.638451 -0500 -05,2025-08-23 20:57:52.638451 -0500 -05,NULL,TAMSULOSINA 0.4 MG RETARD X 30 CAP /PPKC: 290109-S,290109*,62621.33,1
1547,2025-08-23 20:57:52.647273 -0500 -05,2025-08-23 20:57:52.647273 -0500 -05,NULL,CLOPIDOGREL 75MG * 10 TAB LA PROFF,2261,5682.0,2
1548,2025-08-23 20:57:52.657352 -0500 -05,2025-08-23 20:57:52.657352 -0500 -05,NULL,AMOXICILINA 500MG*50 CAPS MEMPHIS,10033M,13969.77,4
1549,2025-08-23 20:57:52.666376 -0500 -05,2025-08-23 20:57:52.666376 -0500 -05,NULL,AZITROMICINA 500MG *3TAB PRECIO ESPECIAL MEMPHIS,5889PE,2784.18,100
1550,2025-08-23 20:57:52.675865 -0500 -05,2025-08-23 20:57:52.675865 -0500 -05,NULL,NAPROXENO 250MG X 330 TAB-COASPHARMA,381452,49675.74,1
1551,2025-08-23 20:57:52.685608 -0500 -05,2025-08-23 20:57:52.685608 -0500 -05,NULL,TUKOL D X 125 ML (Bromhexina/Guayacolato) - GENOMMA,329140,29772.84,2
1552,2025-08-23 20:57:52.698029 -0500 -05,2025-08-23 20:57:52.698029 -0500 -05,NULL,PEDIALYTE 30 CEREZA  CON ZINC X 500 ML  - ABBOTT /PPKC: 010166-S,010166*,6662.2,1
