id,created_at,updated_at,deleted_at,factura_id,producto_id,cantidad,precio_unitario,precio_total,uuid,factura_uuid
465,2025-10-04 20:05:48.893619+00,2025-10-04 20:05:48.893619+00,,273,354,1,4700,4700,b45e27ee-6642-4738-818b-8b494ad28f59,619242b4-68a4-48c3-bf69-1f42c6bc2000
466,2025-10-04 20:23:41.71819+00,2025-10-04 20:23:41.71819+00,,274,100,20,780,15600,fcf1178c-7138-45df-b317-3de832c398ab,148635b7-0187-46b3-8396-a34f7f65b888
467,2025-10-04 20:23:41.71819+00,2025-10-04 20:23:41.71819+00,,274,634,2,2700,5400,1efb5ff0-d630-4572-85cf-388cf589a1cb,148635b7-0187-46b3-8396-a34f7f65b888
468,2025-10-04 20:23:41.71819+00,2025-10-04 20:23:41.71819+00,,274,672,2,1900,3800,5f2e6f74-e159-43a4-b0b2-cf5ebf0dcbe3,148635b7-0187-46b3-8396-a34f7f65b888
469,2025-10-04 20:23:41.71819+00,2025-10-04 20:23:41.71819+00,,274,247,8,1400,11200,03e389c4-526b-40bb-94d5-82086a3b2397,148635b7-0187-46b3-8396-a34f7f65b888
470,2025-10-04 20:23:41.71819+00,2025-10-04 20:23:41.71819+00,,274,593,1,5700,5700,f3d0f099-148b-4930-8d78-fe26a0081f55,148635b7-0187-46b3-8396-a34f7f65b888
471,2025-10-04 20:23:41.71819+00,2025-10-04 20:23:41.71819+00,,274,590,10,360,3600,fa9ce17b-daab-4edb-9ad8-c44f0f4d23bf,148635b7-0187-46b3-8396-a34f7f65b888
472,2025-10-04 20:23:41.71819+00,2025-10-04 20:23:41.71819+00,,274,848,1,1600,1600,601af3f0-c326-4877-a853-5f28773cc52d,148635b7-0187-46b3-8396-a34f7f65b888
473,2025-10-04 20:23:41.71819+00,2025-10-04 20:23:41.71819+00,,274,585,20,420,8400,05973200-14b1-42c3-9ae9-a558f5777511,148635b7-0187-46b3-8396-a34f7f65b888
474,2025-10-04 20:23:41.71819+00,2025-10-04 20:23:41.71819+00,,274,507,3,2600,7800,160688e6-064b-40c9-b411-ad6426e8be86,148635b7-0187-46b3-8396-a34f7f65b888
475,2025-10-04 20:26:32.905572+00,2025-10-04 20:26:32.905572+00,,275,12,20,100,2000,4f8efaae-093d-449d-8316-3450c4a1b7e3,d06cee6d-e202-4bda-8cc3-a8aea6b6ed50
476,2025-10-04 20:28:38.54845+00,2025-10-04 20:28:38.54845+00,,276,841,3,5000,15000,15b668ce-f3f2-4d67-a5ad-36d395aa4e4e,2754c123-b4df-4226-a7a1-7a851c889ee8
477,2025-10-04 20:32:30.344902+00,2025-10-04 20:32:30.344902+00,,277,375,12,500,6000,ab2e808b-fd1e-4369-847f-627a0ac680d1,793def51-3352-44af-8fcb-bfbfbfdd6db4
480,2025-10-04 20:38:53.144942+00,2025-10-04 20:38:53.144942+00,,279,374,5,1400,7000,8b21a095-23ca-47a2-9e08-8990d958f7fb,6ff37611-7759-4e58-ad28-913b446e3020
481,2025-10-04 20:38:53.144942+00,2025-10-04 20:38:53.144942+00,,279,371,1,13900,13900,de326ee6-d5b3-4ebe-8364-dd843c48fdc2,6ff37611-7759-4e58-ad28-913b446e3020
482,2025-10-04 20:47:04.066732+00,2025-10-04 20:47:04.066732+00,,280,217,1,8700,8700,58ab23ec-eaec-435c-b3de-5184e1df8823,2f49f065-e854-4daf-ad06-2d5c2bb2fd84
483,2025-10-04 21:06:40.516348+00,2025-10-04 21:06:40.516348+00,,281,11,5,1000,5000,803b341c-cdeb-42ee-92b7-071c7ddd291c,09582716-bf4e-4074-a125-3d398ec6ff27
484,2025-10-04 21:11:41.637071+00,2025-10-04 21:11:41.637071+00,,282,395,1,5900,5900,dc659a00-7e9e-4c15-9012-bbf8dde4af42,fec82575-d6ce-41ab-a5bf-bf8ad7163c5a
485,2025-10-04 21:11:41.637071+00,2025-10-04 21:11:41.637071+00,,282,12,30,100,3000,a94089ed-c5f7-41c6-85b2-a211f30ec38d,fec82575-d6ce-41ab-a5bf-bf8ad7163c5a
486,2025-10-04 21:18:29.600755+00,2025-10-04 21:18:29.600755+00,,283,407,2,1400,2800,a3fff380-70d8-4c07-b617-8b7462eb2e76,29678469-9040-4397-b75b-b6610fa1892f
487,2025-10-04 21:18:29.600755+00,2025-10-04 21:18:29.600755+00,,283,682,1,2600,2600,63677882-2d6d-4796-af6e-f8f6f3ddfcef,29678469-9040-4397-b75b-b6610fa1892f
488,2025-10-04 21:20:15.103244+00,2025-10-04 21:20:15.103244+00,,284,667,2,1400,2800,28367a21-3976-4211-9bea-8d09218287e5,ca82ee97-5430-4408-9285-0b5a40c05671
489,2025-10-04 21:23:54.269199+00,2025-10-04 21:23:54.269199+00,,285,389,3,2300,6900,4db15fd3-1f11-46ee-a7bb-c30349c71c93,adb93fdb-1abf-44dd-93d4-cd8444e19ce1
490,2025-10-04 21:35:22.701377+00,2025-10-04 21:35:22.701377+00,,286,316,1,5500,5500,df769d08-d173-4f6f-bff7-9756ed0a214d,f1da2eb8-431a-4eba-9055-78396e28aa62
491,2025-10-04 21:35:22.701377+00,2025-10-04 21:35:22.701377+00,,286,13,1,1200,1200,bba81bd5-b105-4737-8b76-8c27e2694f25,f1da2eb8-431a-4eba-9055-78396e28aa62
492,2025-10-04 21:37:17.330464+00,2025-10-04 21:37:17.330464+00,,287,375,4,500,2000,c17c0ec3-98d3-420b-906c-56a62862ef43,fb20220e-234d-45a9-bbfd-17c49f91d326
493,2025-10-04 21:43:30.212971+00,2025-10-04 21:43:30.212971+00,,288,231,6,1900,11400,f4aa3225-e49e-4fa9-b7d6-8858a7a3cc0b,f3fe984c-4777-4a15-ad17-7beddb2b912c
494,2025-10-04 21:49:30.540207+00,2025-10-04 21:49:30.540207+00,,289,21,10,1180,11800,e3178552-f877-4f62-bf58-99faaf5f787f,8130123e-f1c3-4964-a26c-069799ee0c7f
495,2025-10-04 21:49:30.540207+00,2025-10-04 21:49:30.540207+00,,289,852,1,7900,7900,b85d4dcc-b98d-4fa1-8cb5-b71458f76fe7,8130123e-f1c3-4964-a26c-069799ee0c7f
496,2025-10-04 21:50:33.830133+00,2025-10-04 21:50:33.830133+00,,290,630,2,1800,3600,03e4d696-52a2-4838-a960-0ab1c71cbf0b,da12c35a-4420-435f-bad6-c40a70d54f77
497,2025-10-04 21:58:27.993944+00,2025-10-04 21:58:27.993944+00,,291,431,3,2700,8100,ce8fc18e-9761-4220-b5af-bb4ce50e34a6,3cb6f7cc-b09e-432d-b8ab-607f14eeac10
498,2025-10-04 21:58:27.993944+00,2025-10-04 21:58:27.993944+00,,291,602,2,4600,9200,807a3c9c-d308-4b3f-8a6f-316ace48dcdb,3cb6f7cc-b09e-432d-b8ab-607f14eeac10
499,2025-10-04 21:59:01.697092+00,2025-10-04 21:59:01.697092+00,,292,647,1,2900,2900,6f438134-a831-48ea-97c3-ad69a05961ff,8249a8c8-cf5c-409c-a471-7d5ca27cc6ac
500,2025-10-04 22:14:57.363913+00,2025-10-04 22:14:57.363913+00,,293,207,1,17900,17900,b366948c-11d1-4b42-9a24-b0d78efa4ba0,1d74b54a-29de-424a-8a9f-53a09403c9c5
504,2025-10-04 22:23:35.186367+00,2025-10-04 22:23:35.186367+00,,295,866,10,430,4300,77636057-7310-4ed6-9155-0ba0fca29bf3,227afee8-e070-47f3-b7c8-faca405e1940
505,2025-10-04 22:44:27.161537+00,2025-10-04 22:44:27.161537+00,,296,626,3,2200,6600,e2139905-25ba-45ba-a1a7-51fe62b26fd4,5acf2491-fad0-4f6d-b05a-e1cf62bb786a
506,2025-10-04 22:47:14.503811+00,2025-10-04 22:47:14.503811+00,,297,504,2,1300,2600,7934bcf5-55ee-42b8-8819-5b8c9fb6c856,bb3be5cf-0779-4a1c-bdf2-046cdd288cec
507,2025-10-04 22:48:00.685108+00,2025-10-04 22:48:00.685108+00,,298,746,1,8400,8400,35b6069a-96de-4382-87eb-9daefac65cd5,1a63901d-8af8-4f50-a79f-14e422e22bec
508,2025-10-04 22:51:42.041407+00,2025-10-04 22:51:42.041407+00,,299,114,2,1600,3200,11db0e40-0a52-4109-95fe-b141e8407b28,4feca58d-bd99-4c6a-ba89-fc2ebe27fb66
514,2025-10-04 23:01:44.778599+00,2025-10-04 23:01:44.778599+00,,302,670,10,480,4800,81802b8a-afde-40f8-9ac0-e7baefca9d8a,824af595-4676-4ecf-905b-2491be732836
515,2025-10-04 23:01:44.778599+00,2025-10-04 23:01:44.778599+00,,302,222,1,8700,8700,63d42f31-b3fc-4016-b187-69a3ee7578a4,824af595-4676-4ecf-905b-2491be732836
516,2025-10-04 23:01:44.778599+00,2025-10-04 23:01:44.778599+00,,302,864,1,2600,2600,47a6979f-1126-4abe-bd9a-f20f18c60bb2,824af595-4676-4ecf-905b-2491be732836
517,2025-10-04 23:31:49.562249+00,2025-10-04 23:31:49.562249+00,,303,639,1,2800,2800,3c9901b1-3185-4121-8d4b-e0d6b2a5f27a,0fb216c7-13d8-43cd-995e-292dc1e344ee
518,2025-10-04 23:31:49.562249+00,2025-10-04 23:31:49.562249+00,,303,626,3,2200,6600,3b5025fd-ae1f-491f-b5cf-ced6673ab6f5,0fb216c7-13d8-43cd-995e-292dc1e344ee
519,2025-10-04 23:31:49.562249+00,2025-10-04 23:31:49.562249+00,,303,11,1,1000,1000,ddcf1593-2f1e-4471-bc48-71e4a0d28eb7,0fb216c7-13d8-43cd-995e-292dc1e344ee
520,2025-10-04 23:31:49.562249+00,2025-10-04 23:31:49.562249+00,,303,645,1,1300,1300,fe511186-3be6-44ae-afb5-96aa042e2c77,0fb216c7-13d8-43cd-995e-292dc1e344ee
521,2025-10-04 23:36:32.960782+00,2025-10-04 23:36:32.960782+00,,304,698,1,11900,11900,af29b6c3-8669-4aeb-83e8-337a7b7536e5,4b756100-adb0-4e38-9b09-a15a4f5e0e04
522,2025-10-04 23:46:31.670118+00,2025-10-04 23:46:31.670118+00,,305,51,1,2400,2400,d87cdfe5-3f36-47de-a924-3811d989bfd8,cfd4ba17-8795-4403-99bb-bb8d6823bcef
524,2025-10-04 23:52:44.123701+00,2025-10-04 23:52:44.123701+00,,307,673,1,1900,1900,65c89f4d-1aa7-4b05-b674-9780ec7e4280,f59ff313-c9c9-4aca-8483-3f3f9361acf3
525,2025-10-04 23:53:37.859686+00,2025-10-04 23:53:37.859686+00,,308,644,1,3300,3300,79c5d83e-495e-404d-9629-ab59756ba53d,5adb3eec-bf77-45f5-88af-f7931c0e2a1e
526,2025-10-04 23:56:31.193728+00,2025-10-04 23:56:31.193728+00,,309,844,1,16900,16900,eacb33e4-fb7b-4831-a5d0-5e3d3527dffe,25b23ccf-4973-4004-9457-1ede27641ce6
527,2025-10-05 00:23:32.686272+00,2025-10-05 00:23:32.686272+00,,310,668,4,3200,12800,1daaaa6b-6646-44fa-8452-e756c924f26b,ff96a067-4722-4159-8766-f05685ef33e9
528,2025-10-05 00:23:32.686272+00,2025-10-05 00:23:32.686272+00,,310,206,2,1600,3200,91593ca6-6a8c-4364-991e-2bfcdd1c0e02,ff96a067-4722-4159-8766-f05685ef33e9
529,2025-10-05 00:23:32.686272+00,2025-10-05 00:23:32.686272+00,,310,557,2,2800,5600,1e591554-54d6-40e2-882e-fe771bd070fd,ff96a067-4722-4159-8766-f05685ef33e9
530,2025-10-05 00:23:32.686272+00,2025-10-05 00:23:32.686272+00,,310,821,1,29500,29500,5a64f262-e3a4-4a4b-80ff-5efe80a4929c,ff96a067-4722-4159-8766-f05685ef33e9
531,2025-10-05 00:23:32.686272+00,2025-10-05 00:23:32.686272+00,,310,841,4,5000,20000,c3527794-ff43-4810-ac80-79f48c0273f6,ff96a067-4722-4159-8766-f05685ef33e9
532,2025-10-05 00:23:32.686272+00,2025-10-05 00:23:32.686272+00,,310,107,2,5200,10400,e0e026c5-5625-4c0a-bce7-14f98a74dc5c,ff96a067-4722-4159-8766-f05685ef33e9
533,2025-10-05 00:23:32.686272+00,2025-10-05 00:23:32.686272+00,,310,783,2,1800,3600,5be0bcca-2869-4041-844b-55fab6a11bee,ff96a067-4722-4159-8766-f05685ef33e9
534,2025-10-05 00:23:32.686272+00,2025-10-05 00:23:32.686272+00,,310,851,1,5300,5300,6d06d284-4a4d-4087-8a10-bae34d31cbed,ff96a067-4722-4159-8766-f05685ef33e9
548,2025-10-05 00:49:12.670912+00,2025-10-05 00:49:12.670912+00,,312,735,1,3400,3400,19b52838-7546-4796-9fd7-d56aab1ad493,d7e40880-9c8d-4df8-a30f-872ea7ff49ef
549,2025-10-05 00:49:12.670912+00,2025-10-05 00:49:12.670912+00,,312,375,1,4400,4400,d3cce6a0-763b-4f89-a92c-a31eb8d24985,d7e40880-9c8d-4df8-a30f-872ea7ff49ef
550,2025-10-05 00:49:12.670912+00,2025-10-05 00:49:12.670912+00,,312,266,1,3400,3400,39ebea5c-d790-44bf-b126-cdda5e9ce63a,d7e40880-9c8d-4df8-a30f-872ea7ff49ef
551,2025-10-05 00:49:12.670912+00,2025-10-05 00:49:12.670912+00,,312,631,2,2800,5600,c224b11e-4e81-485f-9ed3-d92a14990d3f,d7e40880-9c8d-4df8-a30f-872ea7ff49ef
552,2025-10-05 00:49:12.670912+00,2025-10-05 00:49:12.670912+00,,312,835,1,2000,2000,19500da7-1272-4a20-9c36-becec9c2d198,d7e40880-9c8d-4df8-a30f-872ea7ff49ef
553,2025-10-05 00:49:12.670912+00,2025-10-05 00:49:12.670912+00,,312,537,1,5900,5900,d3c88c59-60a2-45f3-a854-40e1d3701f05,d7e40880-9c8d-4df8-a30f-872ea7ff49ef
554,2025-10-05 00:49:12.670912+00,2025-10-05 00:49:12.670912+00,,312,879,1,1900,1900,cce25c8b-cc36-47a5-ab06-81e9938730ff,d7e40880-9c8d-4df8-a30f-872ea7ff49ef
555,2025-10-05 00:55:27.846222+00,2025-10-05 00:55:27.846222+00,,313,504,4,1300,5200,628bac46-a257-4677-a3cc-13c2ee524a30,ee6365e1-4961-4b95-ac7e-c552c863f8a6
556,2025-10-05 00:55:27.846222+00,2025-10-05 00:55:27.846222+00,,313,841,1,5000,5000,3334e88c-3f99-442f-b80b-53b85e6367eb,ee6365e1-4961-4b95-ac7e-c552c863f8a6
557,2025-10-05 00:55:27.846222+00,2025-10-05 00:55:27.846222+00,,313,590,3,3600,10800,2c703a65-db64-49a1-b422-e11b11141729,ee6365e1-4961-4b95-ac7e-c552c863f8a6
558,2025-10-05 01:00:21.645661+00,2025-10-05 01:00:21.645661+00,,314,450,1,10500,10500,7a4c64fa-cc9b-4c1b-9f85-e3eb9bbf1858,6d93e71b-67da-4a2f-b79f-8da31a9addb0
559,2025-10-05 01:01:02.093834+00,2025-10-05 01:01:02.093834+00,,315,582,1,5900,5900,c9b1948e-1d47-481c-af22-120661781650,f9ec2e05-f5a5-4b35-b1de-8bfb6d8895df
560,2025-10-05 01:02:01.263667+00,2025-10-05 01:02:01.263667+00,,316,684,2,2900,5800,19caed53-28d7-41ea-bb35-2fe218cabe2c,a6744a62-b138-45b3-a6b8-e93d8aa35ed1
561,2025-10-05 01:04:43.418716+00,2025-10-05 01:04:43.418716+00,,317,835,2,2000,4000,0c74e85f-c1b5-47c0-a286-a2ddfcdf1012,1db013fd-0512-4129-a1f7-0cd6afd960c5
562,2025-10-05 01:11:37.715396+00,2025-10-05 01:11:37.715396+00,,318,835,2,2000,4000,44681fb4-9a74-4407-aa0c-9405b2445281,17564431-aecd-4ed0-b080-88f9232e457f
563,2025-10-05 01:15:14.328165+00,2025-10-05 01:15:14.328165+00,,319,26,1,7800,7800,f93a6845-c1c9-4e9f-bc9b-fe89c3cda310,2825227e-1612-4f11-8305-cefa507bf0d3
564,2025-10-05 01:19:22.498073+00,2025-10-05 01:19:22.498073+00,,320,260,1,3500,3500,0086a34f-b927-45e4-9ecf-91ff9cbfe738,89eda5c1-c71f-480c-a72e-655790b6cc4d
565,2025-10-05 01:23:09.437863+00,2025-10-05 01:23:09.437863+00,,321,841,1,5000,5000,b0521d47-eab4-4c4b-92c9-6af3205ea232,e948b460-be87-45b5-8bad-5c426612f6a3
566,2025-10-05 01:23:28.192716+00,2025-10-05 01:23:28.192716+00,,322,835,2,2000,4000,cb56398c-596b-48ac-9aa7-197b84a9469b,8abde0a1-3ff8-4cb1-82c7-cf9da3460076
567,2025-10-06 14:44:52.231146+00,2025-10-06 14:44:52.231146+00,,323,395,1,5900,5900,b6489280-b656-4fa9-bbe5-975e27830688,a7bbc572-6a46-47f2-b310-ebddf01b0313
568,2025-10-06 14:59:37.824636+00,2025-10-06 14:59:37.824636+00,,324,866,1,4300,4300,791b5c37-f4d0-4305-b9a9-7b76c408047a,10c73357-a859-4019-bcc3-f3994a6d29d5
570,2025-10-06 15:11:13.713077+00,2025-10-06 15:11:13.713077+00,,326,11,3,1000,3000,6d5507fc-460e-4b4c-a93c-4a1a63ab6bc7,6f4ec0c4-ba1b-434e-b364-bf51baf5383d
571,2025-10-06 15:20:27.386701+00,2025-10-06 15:20:27.386701+00,,327,331,1,2400,2400,89e151b2-875a-4c86-9c0f-21dd48f11bcf,9717839b-270a-43fb-96ca-2604660d7935
572,2025-10-06 15:20:27.386701+00,2025-10-06 15:20:27.386701+00,,327,231,3,1900,5700,0c886ba0-a178-4b9b-843f-3d0e2a8bf4b5,9717839b-270a-43fb-96ca-2604660d7935
573,2025-10-06 15:28:31.289114+00,2025-10-06 15:28:31.289114+00,,328,619,1,3900,3900,d296c56b-e7ea-4c2c-9c6c-d9f990749829,1c2685e5-4ecc-4291-9bcb-42bde2243e91
574,2025-10-06 15:44:25.116694+00,2025-10-06 15:44:25.116694+00,,329,836,13,1600,20800,41dad447-4234-433c-ba6f-d80a264b1b83,5fd6f033-de51-4598-b7f5-3e5613a247dd
578,2025-10-06 15:55:28.077838+00,2025-10-06 15:55:28.077838+00,,331,768,1,3900,3900,0ec5a060-4bfc-4574-8285-3115558f14ab,06b7c173-bc9c-4b36-909a-cfee0dd6e092
579,2025-10-06 16:08:08.887779+00,2025-10-06 16:08:08.887779+00,,332,317,1,34800,34800,29f38168-5f7e-4d5e-830c-55d75c4bbe0d,dd90d5b7-1437-489e-b8fc-b58a0436f7eb
580,2025-10-06 16:10:49.127338+00,2025-10-06 16:10:49.127338+00,,333,897,1,5900,5900,d0952ad6-433f-403d-a864-e4efd5e4d4e6,d33b3582-5c8c-4277-96f2-5c6ef01cf374
581,2025-10-06 16:10:49.127338+00,2025-10-06 16:10:49.127338+00,,333,467,1,2300,2300,f8041fea-78db-4c8c-bf9d-cb2d3fe92aa8,d33b3582-5c8c-4277-96f2-5c6ef01cf374
582,2025-10-06 16:10:49.127338+00,2025-10-06 16:10:49.127338+00,,333,158,1,1500,1500,4fa9abc7-8963-4774-86c3-6c47f63dab2e,d33b3582-5c8c-4277-96f2-5c6ef01cf374
583,2025-10-06 16:12:09.743718+00,2025-10-06 16:12:09.743718+00,,334,375,2,500,1000,d8d4f324-72ab-4459-b3ac-cdf121da128d,01506b6d-cbe4-40b4-919f-f562a77675c4
586,2025-10-06 16:23:27.994892+00,2025-10-06 16:23:27.994892+00,,336,362,2,2600,5200,f37e12c3-ec5c-4601-b778-208e913a7bee,4d965401-8a66-4db0-88e2-56c3d1c2e76f
587,2025-10-06 16:33:17.855104+00,2025-10-06 16:33:17.855104+00,,337,652,4,2200,8800,922f13ae-6e83-452f-93ca-14b3aa50a0b7,3d1ecc95-e517-4d09-af69-1c8b03dad2de
588,2025-10-06 16:33:17.855104+00,2025-10-06 16:33:17.855104+00,,337,54,1,6300,6300,16136153-155c-4442-ab74-0a685df72ff2,3d1ecc95-e517-4d09-af69-1c8b03dad2de
589,2025-10-06 16:33:17.855104+00,2025-10-06 16:33:17.855104+00,,337,188,7,700,4900,60e59747-30c0-43ec-9ee6-e9de926a9387,3d1ecc95-e517-4d09-af69-1c8b03dad2de
590,2025-10-06 16:34:30.87227+00,2025-10-06 16:34:30.87227+00,,338,639,1,2800,2800,714a10a5-d78c-44ae-a615-5b6d4a244d9f,1ca38e01-b985-4f27-9348-e0377dcbf440
591,2025-10-06 16:43:20.498612+00,2025-10-06 16:43:20.498612+00,,339,632,1,2200,2200,f5dfa384-fa45-4079-b177-644e7b07c883,d696c409-1e68-4187-ad7e-af493a151354
592,2025-10-06 16:43:20.498612+00,2025-10-06 16:43:20.498612+00,,339,582,1,5900,5900,50a6d499-82e2-4566-8f15-6d102af51afe,d696c409-1e68-4187-ad7e-af493a151354
593,2025-10-06 16:43:20.498612+00,2025-10-06 16:43:20.498612+00,,339,652,2,2200,4400,dd2a97b0-7f8e-42ed-b25e-a18c009269f5,d696c409-1e68-4187-ad7e-af493a151354
594,2025-10-06 16:43:20.498612+00,2025-10-06 16:43:20.498612+00,,339,375,2,500,1000,2372ee16-2f46-4c5b-863c-32e5596bb3d6,d696c409-1e68-4187-ad7e-af493a151354
595,2025-10-06 16:47:23.695746+00,2025-10-06 16:47:23.695746+00,,340,866,1,4300,4300,dfc3e3bc-58cf-4ad9-af69-b00abe9bbf7f,cdd4c2c6-ec3b-4426-89d2-9493205fcc30
596,2025-10-06 16:53:47.456115+00,2025-10-06 16:53:47.456115+00,,341,630,1,1800,1800,af664a91-fe1d-4ee3-aa65-a09853cdc818,5be81714-a994-4ca2-9736-3a1bf4d04070
597,2025-10-06 16:53:47.456115+00,2025-10-06 16:53:47.456115+00,,341,386,3,2200,6600,174ef9e7-318d-4964-a5ba-c697ef99d1fb,5be81714-a994-4ca2-9736-3a1bf4d04070
598,2025-10-06 16:57:40.464622+00,2025-10-06 16:57:40.464622+00,,342,389,3,2300,6900,0090a1a7-6dcf-4749-a4ae-94edf81fa4ab,b780eb9d-416e-40d1-90f0-ef843ad40e7f
611,2025-10-06 17:43:01.291333+00,2025-10-06 17:43:01.291333+00,,347,990,1,1000,1000,dbf89b0e-e85d-49ac-9917-64680a31acce,99a21b95-01aa-44db-a83a-888147ce0c44
612,2025-10-06 17:43:01.291333+00,2025-10-06 17:43:01.291333+00,,347,476,1,2800,2800,c4091983-b3ae-4621-bc2a-e2c4bbc08e62,99a21b95-01aa-44db-a83a-888147ce0c44
613,2025-10-06 17:43:01.291333+00,2025-10-06 17:43:01.291333+00,,347,341,1,1000,1000,d7691cdd-4121-485f-8182-2a1133595afc,99a21b95-01aa-44db-a83a-888147ce0c44
614,2025-10-06 17:46:06.896654+00,2025-10-06 17:46:06.896654+00,,348,713,1,3500,3500,ebc9a064-cfc2-46b0-bc4e-26f6b6208fcf,a5853168-014f-4191-8b90-89ba5e2be496
618,2025-10-06 18:09:30.211272+00,2025-10-06 18:09:30.211272+00,,350,652,4,2200,8800,54d729bc-8114-4371-a96a-6fe66d57a6cb,a08c7c50-39df-4f3b-b923-fa5539a656a1
619,2025-10-06 18:09:30.211272+00,2025-10-06 18:09:30.211272+00,,350,195,5,700,3500,29bf5b66-adfe-4a07-8375-e134173d4f5c,a08c7c50-39df-4f3b-b923-fa5539a656a1
620,2025-10-06 18:09:30.211272+00,2025-10-06 18:09:30.211272+00,,350,375,5,500,2500,945cf151-b6b9-4dbd-8a73-24ce63af28fb,a08c7c50-39df-4f3b-b923-fa5539a656a1
621,2025-10-06 18:09:30.211272+00,2025-10-06 18:09:30.211272+00,,350,231,7,1900,13300,7f030f11-a1ed-48b8-8b0e-31d2667b688a,a08c7c50-39df-4f3b-b923-fa5539a656a1
622,2025-10-06 18:09:30.211272+00,2025-10-06 18:09:30.211272+00,,350,696,2,3400,6800,f43575a1-ddef-473c-b905-67bdae972536,a08c7c50-39df-4f3b-b923-fa5539a656a1
623,2025-10-06 18:09:30.211272+00,2025-10-06 18:09:30.211272+00,,350,448,1,10500,10500,25ee39af-b9a6-4602-b7d4-d5ec52c9120a,a08c7c50-39df-4f3b-b923-fa5539a656a1
624,2025-10-06 18:09:30.211272+00,2025-10-06 18:09:30.211272+00,,350,634,1,2700,2700,4496bdad-b118-4fdc-bab6-14241cd64d54,a08c7c50-39df-4f3b-b923-fa5539a656a1
625,2025-10-06 18:09:30.211272+00,2025-10-06 18:09:30.211272+00,,350,355,1,6900,6900,d91790f0-014a-4b9f-9016-1d0e014f5dfc,a08c7c50-39df-4f3b-b923-fa5539a656a1
626,2025-10-06 18:17:53.533509+00,2025-10-06 18:17:53.533509+00,,351,1004,10,1320,13200,e71c2426-e16d-4073-8bed-41e804b76059,7b699f9d-5b4e-4f1b-a16e-5479268f5fbe
627,2025-10-06 18:23:27.218134+00,2025-10-06 18:23:27.218134+00,,352,572,1,10800,10800,406dea06-296f-4752-b71d-b39f66357fa8,8099fb21-ba06-4217-b133-740ef3bd0e4e
628,2025-10-06 18:31:40.899257+00,2025-10-06 18:31:40.899257+00,,353,619,1,3900,3900,977245a6-784f-4474-bfbf-89785c15d23f,c2e826bd-c017-4087-b53d-66ad953bbc78
629,2025-10-06 18:31:40.899257+00,2025-10-06 18:31:40.899257+00,,353,313,1,12900,12900,db16d5a6-fc22-472b-8003-70ed6261d844,c2e826bd-c017-4087-b53d-66ad953bbc78
630,2025-10-06 18:31:40.899257+00,2025-10-06 18:31:40.899257+00,,353,751,2,2800,5600,f3ee438c-a46e-4bde-bb3d-d56353826a79,c2e826bd-c017-4087-b53d-66ad953bbc78
631,2025-10-06 18:31:40.899257+00,2025-10-06 18:31:40.899257+00,,353,1011,2,200,400,484e2873-4f09-410e-b738-fbbc49e89e49,c2e826bd-c017-4087-b53d-66ad953bbc78
632,2025-10-06 18:31:40.899257+00,2025-10-06 18:31:40.899257+00,,353,647,2,2900,5800,e3dffa25-ad19-40b5-b411-7d4022394ce4,c2e826bd-c017-4087-b53d-66ad953bbc78
643,2025-10-06 18:43:18.179593+00,2025-10-06 18:43:18.179593+00,,355,709,1,9900,9900,a7963a53-be62-4058-b602-af9487e6f0c8,0e572f34-38c5-4054-8e22-a941336c3bab
644,2025-10-06 18:49:52.645727+00,2025-10-06 18:49:52.645727+00,,356,495,1,13500,13500,d540a16f-434f-4bb0-ad03-a020014881ac,feef505e-35c4-4af5-916f-b1675324f393
648,2025-10-06 19:02:22.643015+00,2025-10-06 19:02:22.643015+00,,358,242,1,14300,14300,c02064a2-8946-4a7a-b296-cc8e3381e3f9,d1236ce2-77cb-4700-a310-3f1a0375e56e
649,2025-10-06 19:02:22.643015+00,2025-10-06 19:02:22.643015+00,,358,671,1,2200,2200,419d0928-123a-40bf-ba40-dfad04b1a55d,d1236ce2-77cb-4700-a310-3f1a0375e56e
650,2025-10-06 19:02:22.643015+00,2025-10-06 19:02:22.643015+00,,358,951,1,2500,2500,50bd016d-3b19-4874-a33b-056a56a608fc,d1236ce2-77cb-4700-a310-3f1a0375e56e
651,2025-10-06 19:05:55.525385+00,2025-10-06 19:05:55.525385+00,,359,165,1,23800,23800,b6861b5b-62a9-4705-9cff-43add9884a82,b083f70f-a130-4de6-8778-b1f5680ea5dc
652,2025-10-06 19:05:55.525385+00,2025-10-06 19:05:55.525385+00,,359,920,1,5000,5000,41850d69-1e53-4ba5-be0f-95b415862261,b083f70f-a130-4de6-8778-b1f5680ea5dc
653,2025-10-06 19:07:00.918609+00,2025-10-06 19:07:00.918609+00,,360,674,4,1900,7600,a9371569-5aa7-4277-be3f-bd32470f7066,6e53575b-f89b-4625-9955-baf57824208d
654,2025-10-06 19:09:58.381263+00,2025-10-06 19:09:58.381263+00,,361,1004,1,5300,5300,ad711882-cc1f-486a-a0f0-874f193afff7,f03d6e55-af6a-4a26-8a22-9db6978ddec7
655,2025-10-06 19:09:58.381263+00,2025-10-06 19:09:58.381263+00,,361,415,1,7500,7500,07cddf3b-630c-463f-9de8-5ab6c4b11749,f03d6e55-af6a-4a26-8a22-9db6978ddec7
