id,created_at,updated_at,deleted_at,numero_factura,fecha_emision,vendedor_id,cliente_id,subtotal,iva,total,estado,metodo_pago,uuid
664,2025-10-10 23:50:09.955364+00,2025-10-10 23:50:09.955364+00,,FAC-1663,2025-10-10 23:50:09.949651+00,3,1,3200,0,3200,Pagada,efectivo,a9c48d99-b9dc-4152-b4d7-747c74d8063c
665,2025-10-10 23:58:36.237498+00,2025-10-10 23:58:36.237498+00,,FAC-1664,2025-10-10 23:58:36.230165+00,3,1,2600,0,2600,Pagada,efectivo,62ae5078-1830-4b3b-b301-a8a7b479e618
666,2025-10-11 00:05:58.36577+00,2025-10-11 00:05:58.36577+00,,FAC-1665,2025-10-11 00:05:58.358225+00,3,1,7500,0,7500,Pagada,efectivo,347c8fb8-5ecb-4aa1-9fc6-5cab7d611d5f
667,2025-10-11 00:18:59.759237+00,2025-10-11 00:18:59.759237+00,,FAC-1666,2025-10-11 00:18:59.751284+00,3,1,7300,0,7300,Pagada,efectivo,df8b4d71-ae00-4ef9-bdbd-d0cdafe3013a
668,2025-10-11 00:26:02.646681+00,2025-10-11 00:26:02.646681+00,,FAC-1667,2025-10-11 00:26:02.639625+00,3,1,11100,0,11100,Pagada,efectivo,990ee486-871b-42af-b6b8-ff9c4b0e20c8
669,2025-10-11 00:28:28.389457+00,2025-10-11 00:28:28.389457+00,,FAC-1668,2025-10-11 00:28:28.383771+00,3,1,3000,0,3000,Pagada,efectivo,e54c62dc-01ca-4d57-bbf5-9995b53ee6b0
670,2025-10-11 00:37:31.328039+00,2025-10-11 00:37:31.328039+00,,FAC-1669,2025-10-11 00:37:31.320379+00,3,1,2500,0,2500,Pagada,efectivo,a71fdecf-50d2-4ccf-92db-dda5136c2714
671,2025-10-11 00:51:59.495371+00,2025-10-11 00:51:59.495371+00,,FAC-1670,2025-10-11 00:51:59.489567+00,3,1,2800,0,2800,Pagada,efectivo,2877eb00-d6a6-4041-886c-e4a74315c1f9
672,2025-10-11 01:03:58.310249+00,2025-10-11 01:03:58.310249+00,,FAC-1671,2025-10-11 01:03:58.30488+00,3,1,2200,0,2200,Pagada,efectivo,b4b94c03-93bd-4eb4-ac61-95c22437ea34
673,2025-10-11 01:08:51.259224+00,2025-10-11 01:08:51.259224+00,,FAC-1672,2025-10-11 01:08:51.256095+00,3,1,16800,0,16800,Pagada,efectivo,126c4070-e575-4ba3-9112-a9dd94518211
674,2025-10-11 01:09:43.045706+00,2025-10-11 01:09:43.045706+00,,FAC-1673,2025-10-11 01:09:43.040428+00,3,1,8200,0,8200,Pagada,efectivo,c4e69c14-60f0-4d09-bf85-6335a232ad14
675,2025-10-11 01:11:44.309947+00,2025-10-11 01:11:44.309947+00,,FAC-1674,2025-10-11 01:11:44.304382+00,3,1,2900,0,2900,Pagada,efectivo,0d0073ae-f711-4e5f-84f0-a112f0257251
676,2025-10-11 01:20:07.246637+00,2025-10-11 01:20:07.246637+00,,FAC-1675,2025-10-11 01:20:07.240409+00,3,1,3600,0,3600,Pagada,efectivo,77c7104b-e3d3-42bb-83a3-45e7ad6d270b
677,2025-10-11 12:16:51.568091+00,2025-10-11 12:16:51.568091+00,,FAC-1676,2025-10-11 12:16:51.555553+00,1,1,2800,0,2800,Pagada,efectivo,48daf58c-4353-4a99-859f-257a9e1863b4
678,2025-10-11 12:19:07.015011+00,2025-10-11 12:19:07.015011+00,,FAC-1677,2025-10-11 12:19:07.007358+00,1,1,3400,0,3400,Pagada,efectivo,55db0767-042f-4292-80d9-e1e19ae34214
679,2025-10-11 12:30:18.024543+00,2025-10-11 12:30:18.024543+00,,FAC-1678,2025-10-11 12:30:18.015871+00,1,1,3200,0,3200,Pagada,efectivo,f4d4e518-3500-4cc6-b589-3ec93f8f9d2a
680,2025-10-11 12:34:08.646917+00,2025-10-11 12:34:08.646917+00,,FAC-1679,2025-10-11 12:34:08.639128+00,1,1,12900,0,12900,Pagada,efectivo,e517c712-9180-43b0-8df9-21c507adc1d6
681,2025-10-11 12:36:43.221014+00,2025-10-11 12:36:43.221014+00,,FAC-1680,2025-10-11 12:36:43.215114+00,1,1,5600,0,5600,Pagada,efectivo,8840ecf3-93e8-40e3-bec2-7eec2844ca88
683,2025-10-11 12:48:39.826105+00,2025-10-11 12:48:39.826105+00,,FAC-1682,2025-10-11 12:48:39.816865+00,1,1,6800,0,6800,Pagada,efectivo,99a110dc-bdb8-4f74-a693-08d482afaf43
684,2025-10-11 12:58:58.605124+00,2025-10-11 12:58:58.605124+00,,FAC-1683,2025-10-11 12:58:58.595103+00,1,1,12600,0,12600,Pagada,efectivo,5c1c1f67-99de-4d69-a86f-03cebeafef0c
685,2025-10-11 13:04:17.407287+00,2025-10-11 13:04:17.407287+00,,FAC-1684,2025-10-11 13:04:17.394991+00,1,1,18700,0,18700,Pagada,efectivo,f4dd35a4-625a-4005-892c-7457f41316aa
686,2025-10-11 13:05:12.857987+00,2025-10-11 13:05:12.857987+00,,FAC-1685,2025-10-11 13:05:12.849736+00,1,1,9300,0,9300,Pagada,efectivo,2dafd05d-6a9e-4c54-995a-d03a8df8e221
687,2025-10-11 13:16:18.392598+00,2025-10-11 13:16:18.392598+00,,FAC-1686,2025-10-11 13:16:18.386747+00,1,1,4900,0,4900,Pagada,efectivo,9a493e0c-c2ee-4fa6-87db-ac9e0d692a0b
688,2025-10-11 13:17:42.860088+00,2025-10-11 13:17:42.860088+00,,FAC-1687,2025-10-11 13:17:42.850339+00,1,1,4200,0,4200,Pagada,efectivo,74206a74-ef08-4d6a-933c-f64e6d6c0ea4
689,2025-10-11 13:19:12.434499+00,2025-10-11 13:19:12.434499+00,,FAC-1688,2025-10-11 13:19:12.426744+00,1,1,2000,0,2000,Pagada,efectivo,af27b3cc-039c-46a2-bd4a-dc9e98b33743
690,2025-10-11 13:23:41.26246+00,2025-10-11 13:23:41.26246+00,,FAC-1689,2025-10-11 13:23:41.25106+00,1,1,9500,0,9500,Pagada,efectivo,0845b46e-e94a-4aaa-b0a6-106f1b8215ac
691,2025-10-11 13:24:23.380159+00,2025-10-11 13:24:23.380159+00,,FAC-1690,2025-10-11 13:24:23.370993+00,1,1,2000,0,2000,Pagada,efectivo,da9f367e-b57e-45d7-90a4-ab0547f3c7b4
692,2025-10-11 13:29:33.842486+00,2025-10-11 13:29:33.842486+00,,FAC-1691,2025-10-11 13:29:33.834083+00,1,1,14500,0,14500,Pagada,efectivo,31100d43-1995-411e-b9d3-ef0a2359ed9d
693,2025-10-11 13:33:43.752319+00,2025-10-11 13:33:43.752319+00,,FAC-1692,2025-10-11 13:33:43.746352+00,1,1,5400,0,5400,Pagada,efectivo,982aab33-a0b2-458b-b710-5534050acd2f
694,2025-10-11 13:34:41.808493+00,2025-10-11 13:34:41.808493+00,,FAC-1693,2025-10-11 13:34:41.802305+00,1,1,2800,0,2800,Pagada,efectivo,9ad065d4-cce0-413b-812e-2dfb1999c697
695,2025-10-11 13:44:00.33357+00,2025-10-11 13:44:00.33357+00,,FAC-1694,2025-10-11 13:44:00.325072+00,1,1,12400,0,12400,Pagada,efectivo,59340f9a-ea39-4793-acdc-35c43c26fd6d
696,2025-10-11 13:45:21.750692+00,2025-10-11 13:45:21.750692+00,,FAC-1695,2025-10-11 13:45:21.740502+00,1,1,8200,0,8200,Pagada,efectivo,3f21df37-8ae2-4a91-bffa-0365cd3b0e2c
697,2025-10-11 13:59:15.383824+00,2025-10-11 13:59:15.383824+00,,FAC-1696,2025-10-11 13:59:15.37207+00,1,1,25700,0,25700,Pagada,efectivo,2646d388-101c-43b7-8eee-5c9b2a3b9903
698,2025-10-11 14:06:33.833665+00,2025-10-11 14:06:33.833665+00,,FAC-1697,2025-10-11 14:06:33.826729+00,1,1,11500,0,11500,Pagada,efectivo,b7b866ee-12bd-42ac-a982-7aa6d99aae8b
699,2025-10-11 14:17:06.151429+00,2025-10-11 14:17:06.151429+00,,FAC-1698,2025-10-11 14:17:06.142656+00,1,1,2600,0,2600,Pagada,efectivo,3bd8ae74-69af-4e43-abb2-a8595a5ce141
700,2025-10-11 14:24:07.168141+00,2025-10-11 14:24:07.168141+00,,FAC-1699,2025-10-11 14:24:07.159921+00,1,1,13900,0,13900,Pagada,efectivo,48e61782-eb74-4db9-89f1-15eae0ea49f9
701,2025-10-11 14:25:23.813389+00,2025-10-11 14:25:23.813389+00,,FAC-1700,2025-10-11 14:25:23.806267+00,1,1,12800,0,12800,Pagada,efectivo,d2c49472-db09-49a9-a507-11329928d3da
702,2025-10-11 14:32:19.927948+00,2025-10-11 14:32:19.927948+00,,FAC-1701,2025-10-11 14:32:19.919257+00,1,1,9500,0,9500,Pagada,efectivo,4ab592e6-56c9-42d2-8cdd-911e2f5d1483
703,2025-10-11 14:42:22.95611+00,2025-10-11 14:42:22.95611+00,,FAC-1702,2025-10-11 14:42:22.950255+00,1,1,6400,0,6400,Pagada,efectivo,f43c72c8-6458-4cea-b6c2-c740f105d017
704,2025-10-11 14:47:56.30584+00,2025-10-11 14:47:56.30584+00,,FAC-1703,2025-10-11 14:47:56.302936+00,1,1,10000,0,10000,Pagada,efectivo,e17aee71-6da1-44c0-8911-d549058e15ea
705,2025-10-11 14:52:57.968662+00,2025-10-11 14:52:57.968662+00,,FAC-1704,2025-10-11 14:52:57.960478+00,1,1,11200,0,11200,Pagada,efectivo,5694e2c8-a287-48e2-b417-55a442a40521
706,2025-10-11 14:57:11.784679+00,2025-10-11 14:57:11.784679+00,,FAC-1705,2025-10-11 14:57:11.77634+00,1,1,2700,0,2700,Pagada,efectivo,899f96c6-3cda-4782-bfd8-5d1255c24ac3
707,2025-10-11 15:01:12.679065+00,2025-10-11 15:01:12.679065+00,,FAC-1706,2025-10-11 15:01:12.671214+00,1,1,13800,0,13800,Pagada,efectivo,81111523-9401-49c4-ab78-53902dcc24fd
708,2025-10-11 16:12:15.921604+00,2025-10-11 16:12:15.921604+00,,FAC-1707,2025-10-11 16:12:15.915462+00,1,1,5300,0,5300,Pagada,efectivo,719daa2c-1806-4533-82a6-87b77107f0f7
709,2025-10-11 16:18:49.754081+00,2025-10-11 16:18:49.754081+00,,FAC-1708,2025-10-11 16:18:49.747761+00,1,1,8500,0,8500,Pagada,efectivo,31a25cb2-6cf8-4fa3-8b82-68b7721472ec
710,2025-10-11 17:07:38.768371+00,2025-10-11 17:07:38.768371+00,,FAC-1709,2025-10-11 17:07:38.75257+00,1,1,31500,0,31500,Pagada,efectivo,2ed488aa-4018-408c-a921-39a845fd210f
711,2025-10-11 17:12:49.013385+00,2025-10-11 17:12:49.013385+00,,FAC-1710,2025-10-11 17:12:49.006615+00,1,1,6200,0,6200,Pagada,efectivo,d73a5b79-3791-4638-8e4c-29f7b8c49d17
712,2025-10-11 17:14:59.11162+00,2025-10-11 17:14:59.11162+00,,FAC-1711,2025-10-11 17:14:59.104135+00,1,1,5000,0,5000,Pagada,efectivo,44844ffc-f36f-4171-a254-91c5b23d187a
713,2025-10-11 17:23:56.57076+00,2025-10-11 17:23:56.57076+00,,FAC-1712,2025-10-11 17:23:56.567266+00,1,1,5500,0,5500,Pagada,efectivo,3e7e7f07-e399-4d6e-9397-597b28796078
714,2025-10-11 17:28:28.732826+00,2025-10-11 17:28:28.732826+00,,FAC-1713,2025-10-11 17:28:28.720899+00,1,1,4200,0,4200,Pagada,efectivo,ea6070c3-9485-492a-9b61-d672c2f0bf5f
715,2025-10-11 17:32:54.751993+00,2025-10-11 17:32:54.751993+00,,FAC-1714,2025-10-11 17:32:54.744628+00,1,1,2800,0,2800,Pagada,efectivo,be2cfc2f-aaee-4d83-8af6-16ea43327d7c
716,2025-10-11 17:34:06.121536+00,2025-10-11 17:34:06.121536+00,,FAC-1715,2025-10-11 17:34:06.113287+00,1,1,2000,0,2000,Pagada,efectivo,036c92b0-dccb-47f5-b096-0de1178c50ba
717,2025-10-11 17:47:35.477809+00,2025-10-11 17:47:35.477809+00,,FAC-1716,2025-10-11 17:47:35.466678+00,1,1,22800,0,22800,Pagada,efectivo,45de6619-0699-435d-a0c4-35a30dc9709b
718,2025-10-11 17:55:24.617446+00,2025-10-11 17:55:24.617446+00,,FAC-1717,2025-10-11 17:55:24.61063+00,1,1,1800,0,1800,Pagada,efectivo,90188af9-bc8b-4a21-b5ad-94c9b00ed313
719,2025-10-11 18:04:27.465842+00,2025-10-11 18:04:27.465842+00,,FAC-1718,2025-10-11 18:04:27.45909+00,1,1,11300,0,11300,Pagada,efectivo,9ddeda4c-4780-41e1-b5cc-ab9b2188d47c
720,2025-10-11 18:09:18.864618+00,2025-10-11 18:09:18.864618+00,,FAC-1719,2025-10-11 18:09:18.859088+00,1,1,5000,0,5000,Pagada,efectivo,da556672-b331-4248-8514-d6652a87f706
721,2025-10-11 18:13:46.413351+00,2025-10-11 18:13:46.413351+00,,FAC-1720,2025-10-11 18:13:46.410148+00,1,1,700,0,700,Pagada,efectivo,8db3c56c-531f-4b68-a1a9-f553c8225d08
722,2025-10-11 18:20:34.477244+00,2025-10-11 18:20:34.477244+00,,FAC-1721,2025-10-11 18:20:34.467801+00,1,1,3200,0,3200,Pagada,efectivo,3f92ba7c-dfee-4711-a702-07b2e40469d9
723,2025-10-11 18:37:18.095118+00,2025-10-11 18:37:18.095118+00,,FAC-1722,2025-10-11 18:37:18.091196+00,1,1,11500,0,11500,Pagada,efectivo,67588b36-14a3-45ca-a008-50c8d4f8a0f5
724,2025-10-11 18:58:12.078699+00,2025-10-11 18:58:12.078699+00,,FAC-1723,2025-10-11 18:58:12.069382+00,1,1,3000,0,3000,Pagada,efectivo,a94fc514-8a3e-46e5-9019-a194e3788b8a
725,2025-10-11 19:00:35.709302+00,2025-10-11 19:00:35.709302+00,,FAC-1724,2025-10-11 19:00:35.701788+00,1,1,2100,0,2100,Pagada,efectivo,cc5193f1-ad37-4322-9588-2c8d522c887e
726,2025-10-11 19:07:34.86802+00,2025-10-11 19:07:34.86802+00,,FAC-1725,2025-10-11 19:07:34.86118+00,1,1,4600,0,4600,Pagada,efectivo,d20231d1-bc11-4344-b13c-546b73233a27
727,2025-10-11 19:11:46.627422+00,2025-10-11 19:11:46.627422+00,,FAC-1726,2025-10-11 19:11:46.621301+00,1,1,39000,0,39000,Pagada,efectivo,d111afe8-2db6-4586-bd7c-692a0831daf4
728,2025-10-11 19:18:27.498693+00,2025-10-11 19:18:27.498693+00,,FAC-1727,2025-10-11 19:18:27.493756+00,1,1,4500,0,4500,Pagada,efectivo,785c6b1b-f0a5-4e7c-be02-0268bba8ffee
729,2025-10-11 19:19:55.739293+00,2025-10-11 19:19:55.739293+00,,FAC-1728,2025-10-11 19:19:55.727157+00,1,1,2600,0,2600,Pagada,efectivo,7c86a65c-3f83-4514-a933-4ba3d39cfbdc
730,2025-10-11 19:21:55.205863+00,2025-10-11 19:21:55.205863+00,,FAC-1729,2025-10-11 19:21:55.198151+00,1,1,3600,0,3600,Pagada,efectivo,34db0813-646f-4dca-9fa2-715969594a48
731,2025-10-11 19:25:26.624069+00,2025-10-11 19:25:26.624069+00,,FAC-1730,2025-10-11 19:25:26.607365+00,1,1,36700,0,36700,Pagada,efectivo,5502691f-fd3a-49a9-a619-2f35e74878b6
732,2025-10-11 20:36:37.34906+00,2025-10-11 20:36:37.34906+00,,FAC-1731,2025-10-11 20:36:37.338334+00,3,1,11500,0,11500,Pagada,efectivo,489a5bd0-a08e-422f-9614-d05a9c121d05
733,2025-10-11 20:59:44.738324+00,2025-10-11 20:59:44.738324+00,,FAC-1732,2025-10-11 20:59:44.731311+00,3,1,4000,0,4000,Pagada,efectivo,7fdebdab-b0a6-40ea-8468-bc98a2b6983f
734,2025-10-11 21:21:35.381444+00,2025-10-11 21:21:35.381444+00,,FAC-1733,2025-10-11 21:21:35.375753+00,3,1,6800,0,6800,Pagada,efectivo,725bf033-7e6d-41f5-8abd-8929f08b24b4
735,2025-10-11 21:28:44.486327+00,2025-10-11 21:28:44.486327+00,,FAC-1734,2025-10-11 21:28:44.480237+00,3,1,5200,0,5200,Pagada,efectivo,943f030f-7017-45b5-97ee-d79ef9ef69ee
736,2025-10-11 21:34:35.20913+00,2025-10-11 21:34:35.20913+00,,FAC-1735,2025-10-11 21:34:35.202049+00,3,1,3900,0,3900,Pagada,efectivo,3a30fdbd-f4cc-4a7f-a011-9f412f6e76c6
737,2025-10-11 21:37:55.071376+00,2025-10-11 21:37:55.071376+00,,FAC-1736,2025-10-11 21:37:55.064785+00,3,1,2600,0,2600,Pagada,efectivo,3daa17f3-795f-436f-ae5c-d3d8111df208
738,2025-10-11 22:26:36.198778+00,2025-10-11 22:26:36.198778+00,,FAC-1737,2025-10-11 22:26:36.195329+00,3,1,6900,0,6900,Pagada,efectivo,68e95aa4-549b-4570-83b0-be36bb14c7bf
739,2025-10-12 00:51:34.265113+00,2025-10-12 00:51:34.265113+00,,FAC-1738,2025-10-12 00:51:34.25978+00,3,1,4000,0,4000,Pagada,efectivo,fc7acbae-d775-4f82-a527-7d22811580f4
740,2025-10-13 12:20:16.615023+00,2025-10-13 12:20:16.615023+00,,FAC-1739,2025-10-13 12:20:16.60668+00,3,1,1900,0,1900,Pagada,efectivo,ab4d2592-2712-4125-8289-5e366d58f119
741,2025-10-13 12:24:39.878112+00,2025-10-13 12:24:39.878112+00,,FAC-1740,2025-10-13 12:24:39.871391+00,3,1,8600,0,8600,Pagada,efectivo,a2c81035-603f-45bb-a58b-0f57a81eb4e9
742,2025-10-13 12:29:58.403017+00,2025-10-13 12:29:58.403017+00,,FAC-1741,2025-10-13 12:29:58.399598+00,3,1,7500,0,7500,Pagada,efectivo,bc3e520e-8223-41e5-bcf8-c63fd14f3c11
743,2025-10-13 12:34:06.534219+00,2025-10-13 12:34:06.534219+00,,FAC-1742,2025-10-13 12:34:06.527483+00,3,1,1400,0,1400,Pagada,efectivo,f963e83d-77d5-4eea-a0ae-80cd27239a7d
744,2025-10-13 12:48:58.651914+00,2025-10-13 12:48:58.651914+00,,FAC-1743,2025-10-13 12:48:58.648266+00,3,1,8700,0,8700,Pagada,efectivo,22e12024-4dba-419f-97f5-b8005ee272a4
745,2025-10-13 12:59:59.368374+00,2025-10-13 12:59:59.368374+00,,FAC-1744,2025-10-13 12:59:59.360956+00,3,1,11800,0,11800,Pagada,efectivo,124a9c14-6db3-4fd6-a2bf-9382277a3c0c
746,2025-10-13 13:11:51.242216+00,2025-10-13 13:11:51.242216+00,,FAC-1745,2025-10-13 13:11:51.233572+00,3,1,6100,0,6100,Pagada,efectivo,902c1d19-e1da-4b2c-89ac-6d761f253ca4
748,2025-10-13 13:51:50.523469+00,2025-10-13 13:51:50.523469+00,,FAC-1747,2025-10-13 13:51:50.515877+00,3,1,2000,0,2000,Pagada,efectivo,b7ce490e-afa7-4a10-a962-216886ec91cd
749,2025-10-13 14:26:26.389136+00,2025-10-13 14:26:26.389136+00,,FAC-1748,2025-10-13 14:26:26.38133+00,3,1,2800,0,2800,Pagada,efectivo,0c83d901-c92d-4fba-a010-56ab917df95b
750,2025-10-13 14:26:35.044501+00,2025-10-13 14:26:35.044501+00,,FAC-1749,2025-10-13 14:26:35.037602+00,3,1,25800,0,25800,Pagada,efectivo,78c5df49-6d94-4299-9571-2b9202d9faa7
751,2025-10-13 15:48:00.408385+00,2025-10-13 15:48:00.408385+00,,FAC-1750,2025-10-13 15:48:00.402496+00,3,1,8300,0,8300,Pagada,efectivo,b9e9d361-641a-47d0-9bce-d22a7e2df60b
752,2025-10-13 15:51:46.024621+00,2025-10-13 15:51:46.024621+00,,FAC-1751,2025-10-13 15:51:46.018813+00,3,1,4300,0,4300,Pagada,efectivo,8fb7c595-4a1e-49a0-a2ef-fc7905eb3b62
753,2025-10-13 15:52:22.032138+00,2025-10-13 15:52:22.032138+00,,FAC-1752,2025-10-13 15:52:22.026593+00,3,1,6700,0,6700,Pagada,efectivo,b1621fa1-976f-4e54-aae4-1a49ffdc7779
754,2025-10-13 16:00:06.809238+00,2025-10-13 16:00:06.809238+00,,FAC-1753,2025-10-13 16:00:06.803205+00,3,1,2800,0,2800,Pagada,efectivo,2216fb4e-5583-4d5b-95e6-147ea7d4cb2e
755,2025-10-13 16:00:28.721765+00,2025-10-13 16:00:28.721765+00,,FAC-1754,2025-10-13 16:00:28.715097+00,3,1,700,0,700,Pagada,efectivo,ff3a0dd6-cbc0-47ff-b822-17b57e4e94bc
756,2025-10-13 16:01:29.995923+00,2025-10-13 16:01:29.995923+00,,FAC-1755,2025-10-13 16:01:29.987866+00,3,1,2400,0,2400,Pagada,efectivo,9f48c221-1053-4540-a745-0237e0e77f01
757,2025-10-13 16:01:41.76121+00,2025-10-13 16:01:41.76121+00,,FAC-1756,2025-10-13 16:01:41.755139+00,3,1,1500,0,1500,Pagada,efectivo,edd81c3a-88e2-4478-b3d2-8f50f15c9997
758,2025-10-13 16:23:43.678044+00,2025-10-13 16:23:43.678044+00,,FAC-1757,2025-10-13 16:23:43.668398+00,3,1,28600,0,28600,Pagada,efectivo,cd887f93-15fb-49ab-80b0-09095dea8018
759,2025-10-13 18:52:18.312925+00,2025-10-13 18:52:18.312925+00,,FAC-1758,2025-10-13 18:52:18.307125+00,3,1,5000,0,5000,Pagada,efectivo,a4aa8342-b88c-4500-8eab-c7adf77bab46
760,2025-10-13 19:18:10.589872+00,2025-10-13 19:18:10.589872+00,,FAC-1759,2025-10-13 19:18:10.582536+00,3,1,2400,0,2400,Pagada,efectivo,e63ef359-11aa-479a-9c65-99fc118e4d25
761,2025-10-13 22:29:54.577927+00,2025-10-13 22:29:54.577927+00,,FAC-1760,2025-10-13 22:29:54.573863+00,3,1,4900,0,4900,Pagada,efectivo,b644897c-3fac-45a9-970f-75fdd698b0ce
762,2025-10-13 22:37:16.106966+00,2025-10-13 22:37:16.106966+00,,FAC-1761,2025-10-13 22:37:16.097944+00,3,1,7100,0,7100,Pagada,efectivo,3aa5125d-0909-42a2-ac47-ec6d06be2e19
763,2025-10-13 22:40:32.243229+00,2025-10-13 22:40:32.243229+00,,FAC-1762,2025-10-13 22:40:32.236253+00,3,1,16800,0,16800,Pagada,efectivo,f095edd5-0fcc-419d-bdb3-5e76410784f9
764,2025-10-13 23:15:10.669508+00,2025-10-13 23:15:10.669508+00,,FAC-1763,2025-10-13 23:15:10.662534+00,3,1,74800,0,74800,Pagada,efectivo,670c6fdb-2c65-42cb-8980-39a6a6dde5cc
765,2025-10-15 18:19:01.695733+00,2025-10-15 18:19:01.695733+00,,FAC-1764,2025-10-15 18:19:01.688491+00,1,1,5900,0,5900,Pagada,efectivo,6ae14402-4634-43d1-8f73-4984a3a9fb11
768,2025-10-16 19:08:10.042405+00,2025-10-16 19:08:10.042405+00,,FAC-1767,2025-10-16 19:08:10.036529+00,3,1,600,0,600,Pagada,efectivo,9d02aa7c-a2e0-472f-99fd-e0277f9955e9
770,2025-10-16 19:20:27.514289+00,2025-10-16 19:20:27.514289+00,,FAC-1769,2025-10-16 19:20:27.50869+00,3,1,1400,0,1400,Pagada,efectivo,50c7b5c1-f2cc-4fd8-a7e4-57e832bccc86
771,2025-10-16 19:51:26.035384+00,2025-10-16 19:51:26.035384+00,,FAC-1770,2025-10-16 19:51:26.030761+00,3,1,18900,0,18900,Pagada,efectivo,0ff3f008-d36d-4a61-9af6-b7f261a81acd
773,2025-10-16 22:36:38.921046+00,2025-10-16 22:36:38.921046+00,,FAC-1772,2025-10-16 22:36:38.875385+00,3,1,7200,0,7200,Pagada,efectivo,a57f5327-91e2-4990-88c9-94c5f4323721
775,2025-10-17 20:57:36.215898+00,2025-10-17 20:57:36.215898+00,,FAC-1774,2025-10-17 20:57:36.209138+00,1,1,1200,0,1200,Pagada,efectivo,d257adaa-5a3b-4306-9282-2bd3d67a0412
776,2025-10-17 21:06:09.383235+00,2025-10-17 21:06:09.383235+00,,FAC-1775,2025-10-17 21:06:09.376689+00,1,1,17000,0,17000,Pagada,efectivo,483d226a-aeb5-4574-a83a-c5f6257d9206
777,2025-10-17 22:07:39.755002+00,2025-10-17 22:07:39.755002+00,,FAC-1776,2025-10-17 22:07:39.748619+00,1,1,44000,0,44000,Pagada,efectivo,85a20b7e-43e9-4c12-b037-63ea4210d1b4
778,2025-10-18 12:26:53.789053+00,2025-10-18 12:26:53.789053+00,,FAC-1777,2025-10-18 12:26:53.777898+00,3,1,3400,0,3400,Pagada,efectivo,355da261-47e9-4438-a66b-d201da8d1c00
779,2025-10-18 12:30:29.408242+00,2025-10-18 12:30:29.408242+00,,FAC-1778,2025-10-18 12:30:29.401923+00,3,1,11900,0,11900,Pagada,efectivo,56141302-d6b6-4976-b1f8-81a4bde2d526
780,2025-10-18 13:03:25.018161+00,2025-10-18 13:03:25.018161+00,,FAC-1779,2025-10-18 13:03:25.011839+00,3,1,600,0,600,Pagada,efectivo,c4d39db3-5644-4fcf-ace2-93ba5a283e41
781,2025-10-18 13:55:07.00745+00,2025-10-18 13:55:07.00745+00,,FAC-1780,2025-10-18 13:55:06.99896+00,3,1,2800,0,2800,Pagada,efectivo,f5bbd3f3-bdbc-480d-8e1e-a2f9cbd50805
782,2025-10-18 14:07:20.149735+00,2025-10-18 14:07:20.149735+00,,FAC-1781,2025-10-18 14:07:20.143417+00,3,1,10300,0,10300,Pagada,efectivo,d8907a9d-d1ac-490a-95d7-bc43560687a8
783,2025-10-18 17:10:54.073824+00,2025-10-18 17:10:54.073824+00,,FAC-1782,2025-10-18 17:10:54.065867+00,3,1,12500,0,12500,Pagada,efectivo,4f7a009a-887c-4c46-9eb4-ca88e507f6d3
784,2025-10-19 23:21:48.142825+00,2025-10-19 23:21:48.142825+00,,FAC-1783,2025-10-19 23:21:48.137397+00,1,1,31500,0,31500,Pagada,efectivo,aff1b6e2-6ec8-4772-ad3e-52e6f4ce6e15
785,2025-10-20 14:32:08.371366+00,2025-10-20 14:32:08.371366+00,,FAC-1784,2025-10-20 14:32:08.354262+00,1,1,2500,0,2500,Pagada,efectivo,73103cb6-e00d-40a4-bee5-34f089babcfe
786,2025-10-20 22:08:45.535193+00,2025-10-20 22:08:45.535193+00,,FAC-1785,2025-10-20 22:08:45.518656+00,3,1,2600,0,2600,Pagada,efectivo,c314c146-45ed-44ad-b56f-ba805cc868bc
787,2025-10-21 18:52:27.106037+00,2025-10-21 18:52:27.106037+00,,FAC-1786,2025-10-21 18:52:27.090566+00,3,1,20800,0,20800,Pagada,efectivo,71c2a2b8-a3ea-4805-a64b-7fbf4558f31a
789,2025-10-22 17:34:32.917876+00,2025-10-22 17:34:32.917876+00,,FAC-1788,2025-10-22 17:34:32.910578+00,1,1,8400,0,8400,Pagada,efectivo,bd83c709-842c-43ea-9f42-b11ac0e47ac6
790,2025-10-23 23:49:23.033642+00,2025-10-23 23:49:23.033642+00,,FAC-1789,2025-10-23 23:49:22.999521+00,1,1,6700,0,6700,Pagada,efectivo,49a88795-3043-4c78-90de-ba45061499a8
791,2025-10-24 16:24:06.914388+00,2025-10-24 16:24:06.914388+00,,FAC-1790,2025-10-24 16:24:06.893007+00,3,1,1800,0,1800,Pagada,efectivo,6a3690f1-3270-43e5-84dc-10e10c754f19
793,2025-10-24 17:53:33.246459+00,2025-10-24 17:53:33.246459+00,,FAC-1792,2025-10-24 17:53:33.242546+00,3,1,4500,0,4500,Pagada,efectivo,8f327e34-bdb3-4976-a87f-6ba96139bd47
794,2025-10-25 16:19:36.472921+00,2025-10-25 16:19:36.472921+00,,FAC-1793,2025-10-25 16:19:36.465537+00,1,1,13900,0,13900,Pagada,efectivo,699a4fe4-e4f9-4c5c-a75d-b84affbf9b9b
795,2025-10-25 17:05:50.013512+00,2025-10-25 17:05:50.013512+00,,FAC-1794,2025-10-25 17:05:50.003002+00,1,1,19800,0,19800,Pagada,efectivo,5f3e2447-0f4c-40c6-84e9-e6d8762f0298
